gender,highest_education,poverty,age,disability,num_of_prev_attempts,studied_credits,sum_click
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1369624658215262
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.2126522495650012
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0249813571961222
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0807440550169856
1.0,0.5,1.0,0.0,0.0,0.5,0.15,0.0824840500455713
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1537409893114591
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0956168696660866
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0181456624409644
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0305741983594332
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0855911840251885
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.1,0.0608583975474355
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1813737675035214
1.0,0.25,1.0,0.5,0.0,0.0,0.2,0.1331096196868009
0.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.05,0.2452978705775126
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1883337476178639
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1056839837600464
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.1166666666666666,0.1746623581075482
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1060154113845389
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.2252464992957163
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.1409395973154362
0.0,0.25,0.0,0.5,1.0,0.0,0.05,0.0865440384456044
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.0036457038694175
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.1592924020217085
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0893611732537907
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1171596652580992
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.104109702543707
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.2252050708426547
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0002899991714309
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.1,0.0278399204573701
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1600795426298782
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0185185185185185
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0947468721517938
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.2329107631121054
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.001035711326539
1.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.15,0.0132985334327616
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.1674538072748363
1.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0175656640981025
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0605683983760046
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0669898086005468
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.087248322147651
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0009528544204159
1.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0046814151959565
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0393156019554229
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0227856491838594
1.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0186428038777032
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1247410721683652
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.188706603695418
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0068356947551578
1.0,0.25,1.0,0.0,0.0,0.0,0.2,0.0050956997265722
1.0,0.75,0.0,0.0,0.0,0.0,0.2,0.1381638909603115
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0253542132736763
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1835280470627227
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1856408981688623
1.0,0.5,1.0,0.0,0.0,0.0,0.075,0.1290082028337061
1.0,0.5,0.0,0.5,0.0,0.0,0.1,0.0568812660535255
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1491838594746872
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0812826249067859
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0272599221145082
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1421410224542215
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.2216007954262988
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0901068854088988
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0908940260170685
1.0,0.25,0.0,0.0,0.0,0.0,0.45,0.0548927003065705
1.0,0.25,1.0,0.5,0.0,0.0,0.1,0.0377413207390836
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.136216753666418
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0373270362084679
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.3218162233822189
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.1331096196868009
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.2350650426713066
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1523738503604275
1.0,0.5,1.0,0.0,0.0,0.0,0.2,0.1029497058579832
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0612312536249896
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0955340127599635
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0691855166128096
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.3408733117905377
0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.25,0.037037037037037
1.0,0.5,1.0,1.0,0.0,0.0,0.15,0.1647609578258347
1.0,0.75,0.0,0.5,0.0,0.1666666666666666,0.05,0.0011599966857237
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1124782500621426
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0650426713066534
1.0,0.25,0.0,0.0,1.0,0.1666666666666666,0.05,0.0302841991880023
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.2301764852100422
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0127599635429613
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0018228519347087
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.5016571381224625
1.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.35,0.0359184688043748
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1293396304581986
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.2339464744386444
1.0,0.25,0.0,0.0,1.0,0.0,0.1,0.0005385698898003
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0717955091556881
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1081282624906786
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.3,0.0130913911674538
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1404010274256359
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1657966691523738
1.0,0.5,0.0,0.5,0.0,0.0,0.1,0.1819537658463833
1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.05,0.00132571049797
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.1098682575192642
1.0,0.5,1.0,0.5,0.0,0.0,0.1,0.0584969757229265
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0881183196619438
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.1,0.0420913083105476
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0638826746209296
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0084514044245587
1.0,0.25,1.0,0.0,1.0,0.1666666666666666,0.15,4.142845306156268e-05
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1363410390256028
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.1792609163973817
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0633441047311293
1.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.15,0.0051785566326953
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.1092054022702792
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1743723589361173
1.0,0.5,1.0,0.5,1.0,0.0,0.05,0.201300853426133
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1265224956500124
0.0,0.75,1.0,0.0,0.0,0.0,0.1,0.147112436821609
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.124285359184688
1.0,0.5,1.0,0.5,1.0,0.0,0.075,0.2510149971000083
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0800811997680006
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1147568149805286
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0842654735272185
0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.15,0.0319827657635263
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1193139448173005
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0060071256939265
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0222885077471207
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1314110531112768
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0358770403513132
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0321899080288342
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0532769906371696
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.2094622586792609
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.1307067694092302
0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0072499792857734
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0457370121799652
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.15,0.0352556135553898
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0059242687878034
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.1291739166459524
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0090728312204822
1.0,0.25,1.0,0.0,0.0,0.0,0.2,0.029745629298202
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0461927251636423
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0330184770900654
1.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.2,0.0205899411715966
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.15,0.0296213439390173
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1541967022951363
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0352970420084514
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0555555555555555
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0053856988980031
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0170270942083022
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1358024691358024
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0219156516695666
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.1877123208219405
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.196288010605684
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0674040931311624
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1547352721849366
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0526555638412461
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0429198773717789
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.1124368216090811
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.3515618526804209
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0957411550252713
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.2078051205567984
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1386610323970503
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.2810506255696412
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.1096196868008948
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0118899660286684
0.0,0.25,1.0,0.0,0.0,0.0,0.05,4.142845306156268e-05
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0731626481067197
1.0,0.75,0.0,0.0,0.0,0.1666666666666666,0.15,0.0459027259922114
0.0,0.5,1.0,0.0,1.0,0.0,0.2,0.1541138453890131
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1214267959234402
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.1,0.054561272682078
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1697738006462838
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0840169028088491
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0955754412130251
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0032728477918634
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.2133979617201093
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0149556715552241
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.1639738172176651
1.0,0.5,1.0,0.5,1.0,0.0,0.05,0.1007539978457204
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.15,0.1040682740906454
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0819040517027094
0.0,0.75,1.0,0.0,0.0,0.0,0.1,0.1126439638743889
1.0,0.5,1.0,0.0,0.0,0.0,0.35,0.0138371033225619
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1226282210622255
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0740326456210125
1.0,0.5,0.0,0.0,1.0,0.0,0.1,0.0848454718700803
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.1510067114093959
1.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0651255282127765
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0582069765514955
1.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0502527135636755
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.1849366144668158
1.0,1.0,0.0,0.5,0.0,0.0,0.05,0.0968182948048719
1.0,0.25,1.0,0.0,1.0,0.0,0.1,0.0399784572044079
1.0,0.25,1.0,0.0,0.0,0.0,0.2,0.1031154196702295
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1115253956417267
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.1162896677438064
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.1439224459358687
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,0.2672135222470793
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1656309553401276
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.2035379898914574
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.131866766094954
1.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.25,0.2407407407407407
1.0,0.75,1.0,0.5,0.0,0.0,0.1,0.0947468721517938
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1877123208219405
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.2466650095285442
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.2232165050956997
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0549341287596321
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0613969674372359
1.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.15,0.1203910845969011
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.2188250890711741
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1350153285276328
1.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.15,0.1403181705195128
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0833954760129256
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1276410638826746
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.1,0.0181042339879028
1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.25,0.1530367056094125
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1222139365316099
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1488110033971331
1.0,0.5,0.0,0.5,0.0,0.0,0.1,0.1517938520175656
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.1161653823846217
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0618941088739746
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.3866931808766261
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0086585466898666
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0045985582898334
1.0,0.5,0.0,0.5,0.0,0.0,0.1166666666666666,0.1516281382053194
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0478912917391664
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.2647692435164471
1.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.05,0.0011599966857237
1.0,0.25,1.0,0.0,1.0,0.0,0.05,4.142845306156268e-05
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0981025768497804
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.1447095865440384
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.2995691440881597
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0917225950782997
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.25,0.0822354793272019
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1823680503769989
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.4514458530118485
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.2698235147899577
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0312784820614798
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.3619603943988731
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0461098682575192
1.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.15,0.0620598226862208
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.2222222222222222
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0576269782086336
1.0,0.5,0.0,0.5,0.0,0.0,0.15,0.1085425470212942
1.0,0.75,0.0,1.0,0.0,0.1666666666666666,0.05,0.1354710415113099
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.1172010937111608
1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.05,0.0898583146905294
1.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.1,0.118319661943823
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0861297539149888
0.0,0.25,1.0,0.5,0.0,0.0,0.1,0.0508327119065374
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1824094788300604
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.058538404175988
1.0,0.25,1.0,0.0,1.0,0.0,0.15,0.1310796254867843
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0688540889883171
0.0,0.25,1.0,0.0,0.0,0.0,0.1,0.2340707597978291
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0612312536249896
1.0,1.0,1.0,0.5,0.0,0.0,0.05,0.0554312701963708
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.3792774877786063
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0347170436655895
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.1328196205153699
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.110075399784572
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1505924268787803
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0036457038694175
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1454552986991465
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0040599884000331
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.2321650509569972
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0104813986245753
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.135843897588864
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.182450907283122
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.1815394813157676
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0429613058248405
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0784654900985997
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0149556715552241
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.2,0.0079956914408815
1.0,0.25,1.0,0.5,0.0,0.0,0.2,0.1594166873808932
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.2279807771977794
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0447013008534261
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0246085011185682
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.05,0.0004971414367387
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.1355953268704946
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1762780677769492
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.3263319247659292
1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.05,0.162275250642141
1.0,0.75,1.0,0.0,0.0,0.0,0.1,0.1391996022868506
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0551412710249399
1.0,0.75,0.0,0.0,0.0,0.0,0.1,0.0725826497638578
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.1538652746706438
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.3,0.1162896677438064
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.1267296379153202
1.0,0.75,0.0,0.0,0.0,0.0,0.15,0.1030739912171679
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.3070676940923026
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.2071422653078134
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0502112851106139
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0045157013837103
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0623083934045902
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1441710166542381
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0948711575109785
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0822769077802634
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1915651669566658
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.25,0.1665423813074819
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.15,0.08695832297622
1.0,0.5,0.0,0.5,0.0,0.0,0.15,0.1992294307730549
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1930565912668821
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0102328279062059
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1626481067196951
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0880354627558206
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.08032977048637
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.004639986742895
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0332670478084348
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0748197862291822
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.119355373270362
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0775126356781837
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1847709006545695
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1822851934708758
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.388308890546027
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1208467975805783
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.3354047559864114
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.1582566906951694
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0461512967105808
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1717623663932388
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.003687132322479
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1559366973237219
0.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.2,0.0208799403430275
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.3211119396801723
1.0,0.75,1.0,0.5,0.0,0.0,0.15,0.1643466732952191
0.0,1.0,1.0,0.5,0.0,0.0,0.05,0.1377081779766343
0.0,0.25,0.0,0.5,1.0,0.0,0.05,0.3018062805534841
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.15,0.0277156350981854
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0595326870494655
1.0,0.5,1.0,0.5,0.0,0.0,0.1,0.232372193222305
1.0,0.75,1.0,0.5,0.0,0.0,0.05,0.139821029082774
1.0,0.5,1.0,0.5,0.0,0.0,0.55,0.1572624078216919
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.2034137045322727
1.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0364984671472367
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1309967685806612
1.0,0.25,0.0,0.5,0.0,0.0,0.05,0.136506752837849
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1552738420747369
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1192725163642389
1.0,0.25,1.0,0.0,0.0,0.0,0.1,0.0733283619189659
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0040599884000331
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0939597315436241
1.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0853011848537575
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.2670063799817714
1.0,0.75,0.0,1.0,0.0,0.0,0.05,0.0560941254453558
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1097025437070179
1.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1109039688458033
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.145123871074654
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.1816637666749523
1.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0579169773800646
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0973568646946723
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0024442787306321
1.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0214599386858894
1.0,0.5,0.0,0.5,0.0,0.0,0.1,0.1063882674620929
1.0,0.5,0.0,0.5,0.0,0.0,0.1,0.0507912834534758
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0932968762946391
1.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1227939348744718
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0124699643715303
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.088946888723175
1.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0873726075068356
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0795426298782003
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1205982268622089
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1947551578424061
1.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0766840666169525
1.0,0.75,1.0,0.0,0.0,0.0,0.05,0.1379567486950037
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1145496727152208
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1008782832049051
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.2054851271853509
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.2218907945977297
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1793437733035048
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.2070594084016903
1.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0289999171430938
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1917723092219736
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1601623995360013
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1522081365481813
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0379898914574529
